,rule,Def,support1,confidence1,lift1,support2,confidence2,lift2,support3,confidence3,lift3,support4,confidence4,lift4,support5,confidence5,lift5,support6,confidence6,lift6,support7,confidence7,lift7
0,"A1, Alc1->N1, I4","atmcond=Clear, alcres=Yes->numfatal=1, injury=Fatal Injury (K)",0.10675664,0.6983588000000001,1.887822585,0.064940861,0.750967742,1.900641882,0.06395550900000001,0.774193548,1.9566806780000001,0.06392484799999999,0.7622950820000001,1.9484842669999998,0.070707071,0.770491803,1.963361643,0.081974438,0.713190184,1.8997752140000002,0.10911936300000001,0.704963235,1.922850827
1,"N1, D-1, Alc1->A1, S1, I4","numfatal=1, druginv=Blank, alcres=Yes->atmcond=Clear, sex=Male, injury=Fatal Injury (K)",0.052426680999999996,0.506265664,2.054748881,,,,,,,,,,,,,,,,0.054204012,0.527700831,2.129281941
4,"D-1, S1, Alc1->P1, I4","druginv=Blank, sex=Male, alcres=Yes->ptype=Driver of a Motor Vehicle In-Transport, injury=Fatal Injury (K)",0.05727139,0.569217541,2.0269826109999998,,,,,,,,,,,,,,,,0.057974107000000004,0.589298626,2.166978835
9,"N1, A1, Alc1->S1, I4","numfatal=1, atmcond=Clear, alcres=Yes->sex=Male, injury=Fatal Injury (K)",0.09066528199999999,0.675257732,2.10102399,0.051774158,0.646239554,2.069167162,0.051905920999999994,0.6871165640000001,2.163627533,0.052927025,0.6875,2.1680590680000003,0.057704707,0.6832061070000001,2.153036245,0.067430586,0.665217391,2.175523582,0.090980225,0.6713910759999999,2.116236715
11,"N1, Alc1->P1, I4","numfatal=1, alcres=Yes->ptype=Driver of a Motor Vehicle In-Transport, injury=Fatal Injury (K)",0.104593823,0.585472155,2.0848652619999997,0.06237447,0.592788971,2.026153608,0.059668636,0.609467456,2.031793592,0.061748196,0.608352144,2.079211382,0.066408769,0.598257502,2.0215629330000002,0.078096078,0.592245989,2.082774566,0.102575046,0.595375723,2.189325636
12,"N1, A1, D-1, S1, Alc1->I4","numfatal=1, atmcond=Clear, druginv=Blank, sex=Male, alcres=Yes->injury=Fatal Injury (K)",0.052426680999999996,0.829001368,1.866827745,,,,,,,,,,,,,,,,0.054204012,0.837362637,1.909431299
13,"P1, Alc1->I4","ptype=Driver of a Motor Vehicle In-Transport, alcres=Yes->injury=Fatal Injury (K)",0.116273034,0.7487465179999999,1.68610189,0.067507253,0.7806451609999999,1.727869088,0.064418955,0.797704448,1.7465720669999998,0.067361668,0.7956698240000001,1.760558148,0.071996561,0.7817969659999999,1.720766927,0.08620537699999999,0.7622759159999999,1.737946195,0.11395646599999999,0.756373938,1.7247534169999998
17,"D-1, P1, Alc1->S1, I4","druginv=Blank, ptype=Driver of a Motor Vehicle In-Transport, alcres=Yes->sex=Male, injury=Fatal Injury (K)",0.05727139,0.677584442,2.10826341,,,,,,,,,,,,,,,,0.057974107000000004,0.675787728,2.13009504
19,"N1, P1, Alc1->A1, S1, I4","numfatal=1, ptype=Driver of a Motor Vehicle In-Transport, alcres=Yes->atmcond=Clear, sex=Male, injury=Fatal Injury (K)",0.069988753,0.502484472,2.039402392,,,,,,,,,,,,,0.051035699000000004,0.5,2.129316817,0.07028026700000001,0.519180242,2.094901216
22,"P1, Alc1->A1, S1, I4","ptype=Driver of a Motor Vehicle In-Transport, alcres=Yes->atmcond=Clear, sex=Male, injury=Fatal Injury (K)",,,,,,,,,,,,,,,,0.056765095,0.5019485579999999,2.137615012,0.077109119,0.5118035879999999,2.065136293
26,"D-1, Alc1->A1, S1, I4","druginv=Blank, alcres=Yes->atmcond=Clear, sex=Male, injury=Fatal Injury (K)",,,,,,,,,,,,,,,,,,,0.062455540999999996,0.521068249,2.102519359
32,"N1, Alc1->A1, S1, I4","numfatal=1, alcres=Yes->atmcond=Clear, sex=Male, injury=Fatal Injury (K)",0.09066528199999999,0.507506053,2.059783171,,,,0.051905920999999994,0.530177515,2.256391583,0.052927025,0.521444695,2.2149346690000002,0.057704707,0.519845111,2.182083268,0.067430586,0.511363636,2.177710381,0.090980225,0.52807597,2.130795634
33,"Alc1->A1, I4","alcres=Yes->atmcond=Clear, injury=Fatal Injury (K)",0.121809845,0.59509721,1.7615182219999999,0.070631555,0.616959064,1.85294475,0.069864442,0.655434783,1.9773008069999998,0.069882003,0.62692703,1.887701291,0.077261982,0.638543517,1.879280825,0.09308065199999999,0.62633452,1.88983115,0.125124484,0.634102379,1.8594516580000002
35,"N1, S1, Alc1->A1, I4","numfatal=1, sex=Male, alcres=Yes->atmcond=Clear, injury=Fatal Injury (K)",0.09066528199999999,0.6026451979999999,1.783860653,0.051774158,0.608125819,1.826415413,0.051905920999999994,0.65497076,1.975900955,0.052927025,0.635488308,1.9134796280000002,0.057704707,0.63028169,1.854965657,0.067430586,0.619433198,1.8690078819999998,0.090980225,0.635685885,1.8640951540000001
38,"A1, Alc1->I4","atmcond=Clear, alcres=Yes->injury=Fatal Injury (K)",0.121809845,0.796830787,1.7943828290000001,0.070631555,0.8167741940000001,1.807836583,0.069864442,0.8457223,1.851707045,0.069882003,0.833333333,1.8438952259999999,0.077261982,0.841920375,1.853100995,0.09308065199999999,0.8098159509999999,1.8463348000000002,0.125124484,0.8083639709999999,1.843305872
41,"Ag3, Alc1->N1, I4","age=20-30, alcres=Yes->numfatal=1, injury=Fatal Injury (K)",0.053551345,0.64884696,1.753980826,,,,,,,,,,,,,,,,,,
42,"N1, A1, D-1, Alc1->S1, I4","numfatal=1, atmcond=Clear, druginv=Blank, alcres=Yes->sex=Male, injury=Fatal Injury (K)",0.052426680999999996,0.691780822,2.152434595,,,,,,,,,,,,,,,,0.054204012,0.683408072,2.154114501
45,"D-1, Alc1->N1, A1, I4","druginv=Blank, alcres=Yes->numfatal=1, atmcond=Clear, injury=Fatal Injury (K)",0.062981227,0.5192582029999999,1.8439648430000002,,,,,,,,,,,,,,,,0.066154503,0.5519287829999999,1.927226735
48,"D-1, S1, P1, Alc1->I4","druginv=Blank, sex=Male, ptype=Driver of a Motor Vehicle In-Transport, alcres=Yes->injury=Fatal Injury (K)",0.05727139,0.772462077,1.739506945,,,,,,,,,,,,,,,,0.057974107000000004,0.7874396140000001,1.795592228
