,rule,Def,support1,confidence1,lift1,support2,confidence2,lift2,support3,confidence3,lift3,support4,confidence4,lift4,support5,confidence5,lift5,support6,confidence6,lift6,support7,confidence7,lift7
13,"P1, Alc1->I4","ptype=Driver of a Motor Vehicle In-Transport, alcres=Yes->injury=Fatal Injury (K)",0.116273034,0.7487465179999999,1.68610189,0.067507253,0.7806451609999999,1.727869088,0.064418955,0.797704448,1.7465720669999998,0.067361668,0.7956698240000001,1.760558148,0.071996561,0.7817969659999999,1.720766927,0.08620537699999999,0.7622759159999999,1.737946195,0.11395646599999999,0.756373938,1.7247534169999998
15,"N1, P5->I4","numfatal=1, ptype=Pedestrian->injury=Fatal Injury (K)",0.050004325999999995,0.9116719240000001,2.052993527,0.065164026,0.941935484,2.084866833,0.062333449000000006,0.9389179759999999,2.055758764,0.064955894,0.9561551429999999,2.115659885,0.067590802,0.929098966,2.044984621,0.058263552,0.919332406,2.096026155,0.054559681,0.917464115,2.092086055
24,"S1, Ag5->I4","sex=Male, age=45+->injury=Fatal Injury (K)",0.112293451,0.570800352,1.285385012,0.146061147,0.5563110920000001,1.231331195,0.155370177,0.556200747,1.217800265,0.158093711,0.562805873,1.2453060740000002,0.154631421,0.566312475,1.2464767970000001,0.139973557,0.550433276,1.254956895,0.11936264,0.564413051,1.287026548
33,"Alc1->A1, I4","alcres=Yes->atmcond=Clear, injury=Fatal Injury (K)",0.121809845,0.59509721,1.7615182219999999,0.070631555,0.616959064,1.85294475,0.069864442,0.655434783,1.9773008069999998,0.069882003,0.62692703,1.887701291,0.077261982,0.638543517,1.879280825,0.09308065199999999,0.62633452,1.88983115,0.125124484,0.634102379,1.8594516580000002
34,"P1, D-1->I4","ptype=Driver of a Motor Vehicle In-Transport, druginv=Blank->injury=Fatal Injury (K)",,,,,,,0.16637701300000002,0.513958482,1.125310924,0.163363501,0.503353336,1.113756975,0.16419514300000002,0.518669382,1.14161241,,,,,,
38,"A1, Alc1->I4","atmcond=Clear, alcres=Yes->injury=Fatal Injury (K)",0.121809845,0.796830787,1.7943828290000001,0.070631555,0.8167741940000001,1.807836583,0.069864442,0.8457223,1.851707045,0.069882003,0.833333333,1.8438952259999999,0.077261982,0.841920375,1.853100995,0.09308065199999999,0.8098159509999999,1.8463348000000002,0.125124484,0.8083639709999999,1.843305872
76,"D-1, Alc1->I4","druginv=Blank, alcres=Yes->injury=Fatal Injury (K)",0.10061424,0.829529244,1.8680164680000002,0.058357509,0.8504065040000001,1.882277868,0.053180396,0.877629063,1.92156683,0.059686104000000004,0.869782972,1.9245464030000001,0.063829787,0.877400295,1.931193744,0.074834729,0.8397626109999999,1.9146115000000001,0.100369896,0.8373887240000001,1.9094907840000002
78,"D-1, Alc0->I4","druginv=Blank, alcres=No->injury=Fatal Injury (K)",0.089021542,0.796439628,1.79350198,0.12686900199999998,0.79178273,1.752520826,0.124319314,0.7803636359999999,1.7086043999999998,0.127735136,0.808556925,1.789073105,0.115194498,0.79940343,1.759519471,0.11141472,0.779765577,1.777821638,0.086783326,0.7815502879999999,1.782162847
81,"S1, Alc0->I4","sex=Male, alcres=No->injury=Fatal Injury (K)",0.099489575,0.7016473459999999,1.5800392890000001,0.146507476,0.694708995,1.5376591780000002,0.148534353,0.678306878,1.485151361,0.14755413,0.6958400859999999,1.5396674559999999,0.135074146,0.6902800659999999,1.5193345059999999,0.121110621,0.6702439020000001,1.528118383,0.099729691,0.680913065,1.5526805940000001
82,"N1, Alc1->I4","numfatal=1, alcres=Yes->injury=Fatal Injury (K)",0.142832425,0.799515738,1.800429071,0.08681098,0.8250265109999999,1.8261021469999998,0.082145754,0.8390532540000001,1.837105185,0.084660328,0.834085779,1.8455601430000002,0.091661294,0.825750242,1.817509875,0.107360071,0.8141711229999999,1.856264347,0.138853322,0.8059455,1.8377910519999998
92,"A1, P1->I4","atmcond=Clear, ptype=Driver of a Motor Vehicle In-Transport->injury=Fatal Injury (K)",0.21567609699999998,0.507842738,1.143610794,,,,,,,,,,,,,,,,,,
134,"S1, P1->I4","sex=Male, ptype=Driver of a Motor Vehicle In-Transport->injury=Fatal Injury (K)",0.224586902,0.5382541989999999,1.212094347,,,,,,,,,,,,,,,,0.21610470899999998,0.520919067,1.1878475659999999
138,"P5->A1, I4","ptype=Pedestrian->atmcond=Clear, injury=Fatal Injury (K)",,,,0.051439411,0.72943038,2.190735611,,,,,,,0.053191489,0.704125178,2.072292506,,,,,,
148,"D0, Alc0->I4","druginv=No(drugs not involved), alcres=No->injury=Fatal Injury (K)",,,,0.07754965400000001,0.619982159,1.372259844,0.077974742,0.5992876220000001,1.3121388809999999,0.073547944,0.603951082,1.33634702,0.075220288,0.606060606,1.333964049,0.061789335,0.595581988,1.357893419,0.050362783,0.577487765,1.316840714
164,"P5->N1, I4","ptype=Pedestrian->numfatal=1, injury=Fatal Injury (K)",0.050004325999999995,0.879756469,2.378181717,0.065164026,0.924050633,2.3387014319999997,0.062333449000000006,0.8951747090000001,2.2624459480000003,0.064955894,0.931034483,2.3797950219999997,0.067590802,0.894736842,2.279961953,0.058263552,0.89687924,2.389080765,0.054559681,0.8939393940000001,2.438300349
