,rule,Def,support1,confidence1,lift1,support2,confidence2,lift2,support3,confidence3,lift3,support4,confidence4,lift4,support5,confidence5,lift5,support6,confidence6,lift6,support7,confidence7,lift7
2,"P1, D-1, Alc0->S1, I4","ptype=Driver of a Motor Vehicle In-Transport, druginv=Blank, alcres=No->sex=Male, injury=Fatal Injury (K)",,,,,,,0.061058972999999996,0.519723866,1.6365329030000002,0.059800664,0.53814433,1.697059919,0.056522674,0.538382805,1.696644219,,,,,,
4,"D-1, S1, Alc1->P1, I4","druginv=Blank, sex=Male, alcres=Yes->ptype=Driver of a Motor Vehicle In-Transport, injury=Fatal Injury (K)",0.05727139,0.569217541,2.0269826109999998,,,,,,,,,,,,,,,,0.057974107000000004,0.589298626,2.166978835
5,"N1, P1, Ag5, Alc0->I4","numfatal=1, ptype=Driver of a Motor Vehicle In-Transport, age=45+, alcres=No->injury=Fatal Injury (K)",,,,0.07252845299999999,0.695931478,1.540365004,0.073456146,0.659043659,1.442974587,0.07068392700000001,0.670652174,1.48393481,0.066623684,0.6673842839999999,1.468939959,0.061084177999999996,0.691616766,1.57684731,,,
8,"N1, S1, Alc0->A1, I4","numfatal=1, sex=Male, alcres=No->atmcond=Clear, injury=Fatal Injury (K)",0.06730686,0.5471167370000001,1.619493563,0.100535595,0.524447031,1.575098625,,,,0.096918318,0.511178248,1.539177276,0.09004943,0.51505839,1.515854957,0.081798149,0.507381083,1.5309144630000002,0.068715322,0.531938326,1.559864202
9,"N1, A1, Alc1->S1, I4","numfatal=1, atmcond=Clear, alcres=Yes->sex=Male, injury=Fatal Injury (K)",0.09066528199999999,0.675257732,2.10102399,0.051774158,0.646239554,2.069167162,0.051905920999999994,0.6871165640000001,2.163627533,0.052927025,0.6875,2.1680590680000003,0.057704707,0.6832061070000001,2.153036245,0.067430586,0.665217391,2.175523582,0.090980225,0.6713910759999999,2.116236715
17,"D-1, P1, Alc1->S1, I4","druginv=Blank, ptype=Driver of a Motor Vehicle In-Transport, alcres=Yes->sex=Male, injury=Fatal Injury (K)",0.05727139,0.677584442,2.10826341,,,,,,,,,,,,,,,,0.057974107000000004,0.675787728,2.13009504
18,"N1, S1, F12, Alc0->I4","numfatal=1, sex=Male, fhevent=Motor Vehicle In-Transport, alcres=No->injury=Fatal Injury (K)",,,,0.052666815,0.6028097060000001,1.334250577,0.05839416099999999,0.585365854,1.2816572,0.056592965999999995,0.599514563,1.326530449,0.051257252999999996,0.601513241,1.323955113,,,,,,
21,"N1, S1, D-1, Alc0->I4","numfatal=1, sex=Male, druginv=Blank, alcres=No->injury=Fatal Injury (K)",,,,0.075987503,0.7703619909999999,1.7051084619999999,0.075541652,0.75638051,1.656093401,0.078703173,0.788748565,1.745243656,0.069954868,0.783393502,1.7242809669999999,0.06460996,0.758799172,1.730019414,,,
22,"P1, Alc1->A1, S1, I4","ptype=Driver of a Motor Vehicle In-Transport, alcres=Yes->atmcond=Clear, sex=Male, injury=Fatal Injury (K)",,,,,,,,,,,,,,,,0.056765095,0.5019485579999999,2.137615012,0.077109119,0.5118035879999999,2.065136293
23,"N1, Ag5, Alc0->A1, I4","numfatal=1, age=45+, alcres=No->atmcond=Clear, injury=Fatal Injury (K)",,,,0.073644276,0.563620837,1.69275132,0.06940099599999999,0.50463353,1.522367003,0.071944094,0.536293766,1.6148010640000001,0.069310123,0.546610169,1.60871418,0.064169238,0.579156722,1.747482185,,,
26,"D-1, Alc1->A1, S1, I4","druginv=Blank, alcres=Yes->atmcond=Clear, sex=Male, injury=Fatal Injury (K)",,,,,,,,,,,,,,,,,,,0.062455540999999996,0.521068249,2.102519359
31,"A1, D0, Alc0->N1, I4","atmcond=Clear, druginv=No(drugs not involved), alcres=No->numfatal=1, injury=Fatal Injury (K)",,,,0.053559472999999996,0.566706021,1.4342895690000002,,,,,,,,,,,,,,,
32,"N1, Alc1->A1, S1, I4","numfatal=1, alcres=Yes->atmcond=Clear, sex=Male, injury=Fatal Injury (K)",0.09066528199999999,0.507506053,2.059783171,,,,0.051905920999999994,0.530177515,2.256391583,0.052927025,0.521444695,2.2149346690000002,0.057704707,0.519845111,2.182083268,0.067430586,0.511363636,2.177710381,0.090980225,0.52807597,2.130795634
35,"N1, S1, Alc1->A1, I4","numfatal=1, sex=Male, alcres=Yes->atmcond=Clear, injury=Fatal Injury (K)",0.09066528199999999,0.6026451979999999,1.783860653,0.051774158,0.608125819,1.826415413,0.051905920999999994,0.65497076,1.975900955,0.052927025,0.635488308,1.9134796280000002,0.057704707,0.63028169,1.854965657,0.067430586,0.619433198,1.8690078819999998,0.090980225,0.635685885,1.8640951540000001
36,"A1, Ag5, Alc0->N1, I4","atmcond=Clear, age=45+, alcres=No->numfatal=1, injury=Fatal Injury (K)",,,,0.073644276,0.688216893,1.741824285,0.06940099599999999,0.648970748,1.640195175,0.071944094,0.6610526320000001,1.689700855,0.069310123,0.654822335,1.66861354,0.064169238,0.692015209,1.843369934,,,
