,rule,Def,support1,confidence1,lift1,support2,confidence2,lift2,support3,confidence3,lift3,support4,confidence4,lift4,support5,confidence5,lift5,support6,confidence6,lift6,support7,confidence7,lift7
0,"A1, Alc1->N1, I4","atmcond=Clear, alcres=Yes->numfatal=1, injury=Fatal Injury (K)",0.10675664,0.6983588000000001,1.887822585,0.064940861,0.750967742,1.900641882,0.06395550900000001,0.774193548,1.9566806780000001,0.06392484799999999,0.7622950820000001,1.9484842669999998,0.070707071,0.770491803,1.963361643,0.081974438,0.713190184,1.8997752140000002,0.10911936300000001,0.704963235,1.922850827
3,"N1, A1, Ag5->I4","numfatal=1, atmcond=Clear, age=45+->injury=Fatal Injury (K)",0.109265507,0.5351694920000001,1.205147896,0.144052667,0.5442664420000001,1.2046717340000002,0.144363341,0.537996546,1.177942209,0.147210448,0.53297387,1.179297569,0.147109392,0.545201115,1.200009834,0.13741736400000001,0.528653781,1.2053008729999999,0.117299758,0.530054645,1.208679351
7,"A1, Alc0->P1, I4","atmcond=Clear, alcres=No->ptype=Driver of a Motor Vehicle In-Transport, injury=Fatal Injury (K)",0.07959166,0.5057724020000001,1.80105459,0.114818121,0.507897335,1.735993865,0.113196617,0.515839493,1.71966422,0.10986367300000001,0.508214096,1.736961961,0.106920266,0.506619145,1.7119091359999998,0.09898633800000001,0.511617312,1.7992245519999999,,,
11,"N1, Alc1->P1, I4","numfatal=1, alcres=Yes->ptype=Driver of a Motor Vehicle In-Transport, injury=Fatal Injury (K)",0.104593823,0.585472155,2.0848652619999997,0.06237447,0.592788971,2.026153608,0.059668636,0.609467456,2.031793592,0.061748196,0.608352144,2.079211382,0.066408769,0.598257502,2.0215629330000002,0.078096078,0.592245989,2.082774566,0.102575046,0.595375723,2.189325636
20,"S2, Alc0->N1, I4","sex=Fenale, alcres=No->numfatal=1, injury=Fatal Injury (K)",,,,0.058580674000000006,0.631768953,1.59895887,0.055265902,0.6146907220000001,1.55355655,0.054072630999999996,0.6361185979999999,1.625967568,0.054588437999999996,0.61352657,1.563383971,0.050418687000000004,0.626506024,1.668868477,,,
27,"A1, S2, Alc0->I4","atmcond=Clear, sex=Fenale, alcres=No->injury=Fatal Injury (K)",,,,0.051550992999999996,0.7649006620000001,1.693020433,,,,,,,,,,,,,,,
29,"Ag5, Alc0->A1, I4","age=45+, alcres=No->atmcond=Clear, injury=Fatal Injury (K)",0.052945757,0.5982404689999999,1.770822429,0.081231868,0.56390395,1.69360161,0.077627158,0.507960576,1.532403961,0.080765265,0.540644172,1.6279003019999998,0.080270793,0.560390098,1.649269528,0.072014103,0.580255682,1.750798061,0.05470194900000001,0.562134503,1.64841194
39,"D-1, Alc0->S1, I4","druginv=Blank, alcres=No->sex=Male, injury=Fatal Injury (K)",0.060212821,0.53869969,1.6761318230000002,0.085360411,0.532729805,1.705725085,0.08596918099999999,0.539636364,1.699234387,0.087868026,0.556200145,1.753999663,0.078444015,0.544369873,1.715511697,0.07342441599999999,0.513880321,1.680591594,0.057902972999999996,0.521460602,1.6436531719999998
41,"Ag3, Alc1->N1, I4","age=20-30, alcres=Yes->numfatal=1, injury=Fatal Injury (K)",0.053551345,0.64884696,1.753980826,,,,,,,,,,,,,,,,,,
49,"D-1, Alc1->A1, I4","druginv=Blank, alcres=Yes->atmcond=Clear, injury=Fatal Injury (K)",0.073189722,0.60342368,1.7861649990000001,,,,,,,,,,,,,0.05747025099999999,0.644906034,1.945866742,0.077393655,0.645697329,1.893452869
